business_id,name,address,latitude,longitude,stars,review_count,categories,price_range,checkin_count
UG5PDzdKA2n3jd854QJpiQ,Ruby Chinese Restaurant,7140 Ridge Ave,40.0442199194,-75.2320256442,3.0,87,"Chinese, Restaurants",1,40
zyMkbavgHASQtqVwaock9A,3 J's Cafe,1822 Spring Garden St,39.962976,-75.169315,4.0,21,"Caterers, Internet Cafes, Event Planning & Services, Food, Sandwiches, Coffee & Tea, Delis, Restaurants",1,69
CQhY6tuC5lztz-7uosT_5A,Pure Tacos,1935 Chestnut St,39.9521533479,-75.1731691223,2.5,57,"Restaurants, Ethnic Food, Mexican, Food, Specialty Food, Gluten-Free",1,66
wtL_W_OZ_JMqGBdt1oAJ3Q,Momma Mia's Pizzeria,15002 Endicott St,40.1202564,-74.995131,4.5,43,"Pizza, Chicken Wings, Cheesesteaks, Restaurants",,17
LAx7f7-pG9-8U399x9Tp2A,TaKorean,111 S Independence Mall E,39.9497563,-75.1480623,3.5,39,"Mexican, Asian Fusion, Korean, Restaurants",,53
ANmX99M5KtNWi5g39TFIKw,Noobar,"8500 Essington Ave, Level 2, Terminal B, Gate B3",39.875104,-75.243642,3.0,46,"American (New), Restaurants, Japanese, Sushi Bars",2,39
0uWnByfZNCs0MU1Ag10ujw,Popeyes Louisiana Kitchen,501 Adams Ave,40.0391044,-75.107755411,2.0,7,"Fast Food, Southern, Chicken Wings, American (Traditional), Restaurants",1,15
oXr3EhnQCqA8SNWIZ3H4Fg,Little Spoon Cafe,1500 South St,39.9437411,-75.1673474,4.0,358,"Breakfast & Brunch, Cafes, Coffee & Tea, Food, Restaurants",2,690
iGwpAmEWTxattlhkuG6eDQ,Steak 'Em Up,2600 S 11th St,39.9174052,-75.1660073,3.0,87,"Sandwiches, Pizza, Cheesesteaks, Steakhouses, Restaurants",1,253
x3eNFvMD1LaqpBnJSD6A9Q,P N B Breakfast,6003 N 5th St,40.042693,-75.1288987,3.0,5,"Breakfast & Brunch, Restaurants, Food",,1
lz14YVILCrnI1ij6FJ3ItQ,Wings To Go Roxborough,6001 Ridge Ave,40.0321044,-75.2130364,2.5,26,"Restaurants, Chicken Wings",1,17
HwtynrR0JtrHBzqLUfqRUw,Kobawoo Express,W Montgomery Ave,39.980046,-75.156439,4.5,13,"Restaurants, Food Trucks, Korean, Food",,3
7pe_s16qSxYytikyOgrzxQ,Illuminare,2321 Fairmount Ave,39.9675,-75.176079,3.0,27,"Pizza, Restaurants, Italian",2,17
fiIoC-QwgqOBbeL7NPu0bA,Taco Bell,4430 North Broad St,40.0212001438,-75.1488108184,2.5,5,"Restaurants, Mexican, Fast Food, Tacos",1,24
lDJsJI1Ixe3tjPxoHC_Lvw,Hot Spot Pizza,7000 Elmwood Ave,39.9169871,-75.237389,2.5,12,"Cheesesteaks, Pizza, Delis, Restaurants",1,5
K9cXWQFJrYL4AN9RCCPjJw,Surf And Turf Truck,,40.068629,-75.0026972,3.5,38,"Food, Food Trucks, Seafood, Restaurants",2,21
No_76chEpbjTWS-6x3xGXw,Shenanigans Under The El,"1624 N Front St, Kensington area",39.9749451,-75.1345665,4.0,10,"Nightlife, Sandwiches, Sports Bars, Restaurants, Gastropubs, Bars",1,22
NxB8M1wnJQ5xoXDiUgqmIg,Burger King,1401-1415 W Wyoming Ave,40.0246776,-75.1486949,1.0,5,"Restaurants, Burgers",1,12
45qdGcVB516AzDYyPDiY0g,Subway,3400 Aramingo Ave,39.9923232025,-75.0998242303,3.0,8,"Sandwiches, Restaurants, Fast Food",1,5
xLgVWOSAeT19zKb9Xo60KQ,George's Corner,2223 Chestnut St,39.9528641354,-75.1779057312,5.0,6,"Cheesesteaks, Restaurants, Street Vendors, Greek, Food",,0
fK_Fd8-KmGV-ASIIjJwfdQ,Sugar Philly Truck,N 38th St,39.9656946,-75.1978319,4.5,174,"Food, Food Stands, Desserts, Restaurants, Street Vendors",1,192
2Gn_WhIitWsxYrDb45VCLQ,N & E Agora Gourmet,917 Tyson Ave,40.052641,-75.0802098,4.5,5,"Delis, Grocery, Ethnic Food, Specialty Food, Food, Greek, Restaurants",2,1
I1pRPU_OB8-gzgKOSl9zFg,Society Hill Society,400 S 2nd St,39.9428741,-75.1455204,4.0,42,"Restaurants, American (Traditional), American (New)",3,66
eY8exh1aLVVhW6z_M0u_Eg,Pho Ha Saigon,575 Adams Ave,40.0359369248,-75.107954232,3.5,259,"Vietnamese, Restaurants",1,838
6_T2xzR74JqGCTPefAD8Tw,Morimoto,723 Chestnut St,39.9496652299,-75.1532727008,4.5,1914,"Japanese, American (Traditional), American (New), Restaurants, Sushi Bars, Asian Fusion",4,2257
hT9weRMZuJjl6Ca1EskmNA,Pete's Famous Pizza,116 N 21st St,39.9563482,-75.1747505,3.5,228,"Food, Restaurants, Specialty Food, Pasta Shops, Pizza, Chicken Wings, Food Delivery Services",1,335
eNeVdj_VqC3p5ofo7SKEyQ,Wendy's,501 Adams Ave,40.0391044,-75.107742,1.5,8,"Restaurants, Fast Food, Burgers",1,16
DUob26H7hiDCM4ubXMsn5A,Noah's Pizza,4602 Woodland Ave,39.9441492,-75.2096971,3.0,31,"Sandwiches, Cheesesteaks, Restaurants, Wraps, Gluten-Free, Pizza, Burgers",1,17
eazV3X8nptiyZk_w-LHXLA,Miss Kathy's,1412 S 5th St,39.9306716,-75.1533968,4.5,5,"Restaurants, American (New), Mediterranean",,0
r28TgTsWsmRH7nzrWEgVHQ,Flat Rock Saloon,4301 Main St,40.024975,-75.221879,3.0,67,"Bars, Nightlife, Pubs, Restaurants, American (Traditional)",1,93
HW5LkI9qeqVDwHqhd00_8A,The Happy Rooster,118 S 16th St,39.9504391,-75.1675545,3.5,251,"Bars, Nightlife, American (New), Pubs, Restaurants",2,550
8WGx4nyapGrL0p5sKKgPxQ,Dantonio's Pizza,4222 Manayunk Ave,40.0268363,-75.21633,3.5,38,"Pizza, Restaurants",1,17
OBFrA7Xz3cS1JG3xMafplw,Just To Serve You,5622 W Girard Ave,39.970433,-75.2334805,2.5,113,"American (Traditional), Restaurants, Event Planning & Services, Southern, Caterers",2,40
93K-xlLwLnwcFuV2r2MI6Q,Thai Square Restaurant,2521 Christian St,39.9425684,-75.1852973,4.0,162,"Thai, Restaurants",2,167
n874MqUWsFiJ7NGxorBTUg,Napoleon Burger,4229 Main St,40.0243322,-75.2207517,3.5,6,"Sandwiches, Ice Cream & Frozen Yogurt, Food, Burgers, Restaurants",,2
EGqZQOR7R2Y_izHXiAx7Qw,Chopstick & Fork,2801 W Girard Ave,39.9745695,-75.1819593,3.0,5,"Breakfast & Brunch, Restaurants",,13
rjdUiKAXXYHIH20zVTcPXw,19 Degrees,1847 Christian St,39.9411822,-75.1741318,3.5,69,"Sandwiches, Restaurants, Delis, Cafes",1,114
Y5S_AUSW8EjswVf9JAi-0w,Horizons,611 S 7th St,39.9418368,-75.1538396,4.5,179,"Vegetarian, Restaurants, Vegan",3,71
-32hOCwsuKd04WO-HQyYFg,Pine Street Pizza,1138 Pine St,39.9449992686,-75.1612742477,3.0,62,"Pizza, Restaurants",1,118
6FrR7PxU3h6r4io6sCENJA,Wyoming Pizza,4515 N 5th St,40.0207228296,-75.134012664,2.5,20,"Restaurants, Pizza",1,4
AfM_dYO_LTqQz33qHbT45A,"Mamoun's Falafel - Philadelphia, PA",300 Market St,39.950037,-75.145843,4.0,96,"Middle Eastern, Food, Greek, Restaurants, Vegan, Falafel, Caterers, Fast Food, Mediterranean, Event Planning & Services, Sandwiches",1,150
VRGS76RTMclRUD8n3H30yg,South Philly Bar & Grill,1235 E Passyunk Ave,39.9333897,-75.1588072,3.0,141,"Restaurants, Bars, Sports Bars, Nightlife, American (Traditional), Caterers, Event Planning & Services",2,303
pdXEjhNzy5YERGk_wBA9Lw,Avenue Cup Cafe,932 E Passyunk,39.9372308477,-75.1548003,4.0,21,"Restaurants, Vegetarian, Cafes, Vegan, Food, Coffee & Tea",2,29
h_NMnqT_HGZbJr2d8nDJEw,Potbelly Sandwich Works,1200 Walnut St,39.948684,-75.160755,4.0,37,"Sandwiches, Restaurants",1,37
AAYzFH0HjSUNL2nLScutxQ,Wawa,3222-48 Richmond St At Allegh,39.9837179,-75.1007545,2.0,14,"Food, Coffee & Tea, Automotive, Restaurants, Convenience Stores, Sandwiches, Gas Stations",1,114
tf2nzjkP8XGIeU-lg767XA,Tredici Enoteca,114 S 13th St,39.9498038,-75.1620581,4.5,352,"Mediterranean, Restaurants, Wine Bars, Bars, Nightlife, Italian",2,531
HxqKo-FK8L_f_xPpBtebQQ,Silence Dogood's Tavern,216 Market St,39.949973724,-75.1445580715,4.5,111,"Nightlife, American (New), Gastropubs, Food, American (Traditional), Pubs, Local Flavor, Restaurants, Beer, Wine & Spirits, Bars",2,198
9OhPfV0C3Q49l5tSre2MuQ,Kabobeesh,4201 Chestnut St,39.9564795,-75.2065288,3.5,322,"Food, Ethnic Food, Indian, Middle Eastern, Pakistani, Halal, Specialty Food, Barbeque, Restaurants",2,426
3MIsXwx5zVmlwzRx9UnuFQ,Perkins Restaurant & Bakery,1681 Grant Ave,40.0869513242,-75.0390484929,3.0,56,"Cafes, American (Traditional), Food, Restaurants, Breakfast & Brunch, Bakeries",2,124
EQyFENS3MWYRuDt6Ty6QJQ,Street Food Philly,N 33rd St,39.9610339,-75.1895661,4.0,34,"Restaurants, Food Stands, Street Vendors, Food, Event Planning & Services, Caterers",2,166
n3aePf41-l4j7RlnvFoklA,Ms Esthers Breakfast,6053 Ogontz Ave,40.04756,-75.1507415,2.0,36,"Breakfast & Brunch, Comfort Food, American (New), Local Flavor, Restaurants",1,9
G-FrjKHpQVoH_P1saaMNRQ,Kingston 11,6405 Woodland Ave,39.9264441817,-75.2335146815,3.5,52,"Caribbean, Restaurants",,11
3czT65zbslmUQSkzCPfp8Q,Falafel Exotic Cuisine,4403 Chestnut St,39.9567776,-75.2098795,3.5,28,"Middle Eastern, Restaurants, Food",2,7
QUSctIF_D2yv_NJeokhXFw,Condesa,1830 Ludlow St,39.9524637,-75.171228,4.0,117,"Mexican, Bars, Cocktail Bars, Nightlife, Restaurants",2,81
1MbwLxXrQk7H1FOidg8hoA,Yummy Pho,2012 N Broad St,39.983751,-75.157055,4.5,72,"Soup, Thai, Asian Fusion, Coffee & Tea, Vietnamese, Bubble Tea, Restaurants, Food",1,29
7Oq3AI3omXpvcN9xDzNeLA,Derek's,4411 Main St,40.0262143,-75.2250793,3.0,246,"American (New), Restaurants",2,352
ErcLBEFjqr4nGbF4ozrvgg,Don Barriga Mexican Grill,"4443 Spruce St, Fl 1st",39.9527859999,-75.2121258353,4.5,109,"Mexican, Restaurants",,75
zJArQ1uARHmSDrW-ftRV5g,La Lupe Restaurant,1201 S 9th St,39.9342645,-75.1588578,3.5,82,"Mexican, Restaurants",1,66
GXM_Uitc3Ep8CvwEq_kpcQ,City Garden Chinese Restaurant,1801 John F Kennedy Blvd,39.9545699,-75.170513,2.5,29,"Restaurants, Chinese",2,36
Jg9kkOl4sx2AXJVohbpSiw,South Philly Barbacoa,1140 S 9th St,39.935354,-75.158801,4.5,593,"Barbeque, Coffee & Tea, Mexican, Cannabis Clinics, Event Planning & Services, Personal Chefs, Restaurants, Juice Bars & Smoothies, Food, Health & Medical",2,679
6mZ99K1Ge3vkXnygDYw1Jg,Keating's River Grill,201 S Columbus Blvd,39.9453341,-75.1414441,2.5,51,"Steakhouses, Seafood, Restaurants",2,114
yAwSBNIaS2OaRcwuPTJOoQ,Ms D's Soulfood & BBQ,730 E Chelten Ave,40.04493,-75.1649769,2.0,5,"Food, Barbeque, Restaurants, Soul Food",4,1
KZ2V1ZPnrwoT0zcJunyIQw,Schlesinger's,1521 Locust St,39.94867722,-75.1674140655,3.5,258,"Wraps, Sandwiches, Restaurants, Delis, Breakfast & Brunch",2,473
FemC1HzXmvotxIxLZW06Cg,Rimedio,4443 Spruce St,39.953125,-75.211986,3.0,24,"Restaurants, Italian",2,6
h5jnFlvF55kDWC_GGlKMAQ,Llama Tooth,1033 Spring Garden St,39.9618638,-75.1556613,3.5,243,"Nightlife, Bars, Beer Bar, Restaurants, American (New), Breakfast & Brunch, Food, Beer, Wine & Spirits",2,343
-rDhWLQJ28L2ttkaftdZNQ,Martabak Ok,"1801 Washington Ave, Unit D",39.9390238158,-75.1732082292,4.5,75,"Restaurants, Bakeries, Food, Comfort Food, Asian Fusion, Pizza, Specialty Food, Indonesian, Desserts",2,58
bnMFmRBMje1rcGHfrs_5Ug,Iannelli's Bakery,1155 E Passyunk Ave,39.9345,-75.1576049,4.0,63,"Pizza, Restaurants, Italian, Bakeries, Food",1,51
cKLrTvokOdcgoEoHOXkfYg,Sakura Japanese Cuisine,1521 Spring Garden St,39.96299,-75.1637314,3.5,142,"Salad, Japanese, Restaurants, Sushi Bars",2,214
jsL0EmA3k75npcRvleq2VA,Food From The Heart,8010 Ogontz Ave,40.0735447,-75.1585625,4.0,20,"Barbeque, Seafood, Soul Food, Restaurants",,0
vgNNwYjdZ_waBvgUcwtefA,The Dining Car & Market,8826 Frankford Ave,40.0501175,-75.0111494,3.5,217,"Restaurants, Bakeries, Diners, Food",2,495
Qhi17dmb6XCvP8axcJMYGA,Wendy's,2301 Cottman Avenue,40.047867,-75.059406,1.5,37,"Fast Food, Restaurants, Burgers",1,51
BFyfkA4u8tmSIvoZmEN00Q,Bentoulis Pizza,1226 E Hunting Park Ave,40.0106236,-75.102975,4.0,41,"Pizza, Restaurants, American (Traditional), Italian",1,82
JFjEZFxZwBQx7DkmqzCk6A,4 Fathers Philadelphia,319 Market St,39.9504238,-75.1462103,3.0,100,"Bars, Restaurants, American (New), Beer, Wine & Spirits, Food, Nightlife",2,98
nwpt_kMoqaQXHgRH67UWyg,Swallow,1030 N American St,39.9671988,-75.1410133,4.5,9,"Restaurants, American (New)",1,0
IhtoO_V7a9iNOew2cszvZQ,Nori Sushi,1636 South St,39.9440412,-75.1700197,4.0,115,"Restaurants, Sushi Bars, Japanese",2,189
cOKIKCLuUiWMUIb6Fp5N4w,Original Village Pizza,1006 Sandmeyer Ln,40.107781,-75.036849,3.5,33,"Restaurants, Pizza",2,45
h2MaP8_ZJ3HqsgSPLeQNaw,Evan's Pizza,4311 Locust St,39.9540358,-75.2097583,3.0,122,"Restaurants, Pizza, Food, Beer, Wine & Spirits",1,88
E9pmORNtyX53ZLWEZx4N-w,Tay's Soul Food,901 Bridge St,40.0322054,-75.0915367,3.0,16,"Soul Food, Restaurants",,1
Qznis2luMOIAnPoTmeIsNw,East South Asian Cuisine,647 W Ritner St,39.9192284429,-75.1589009911,4.0,8,"Asian Fusion, Cambodian, Restaurants, Chinese",,20
-qpFT-RgBE2QXVcSjq57lQ,Spanish Island Restaurant,6539 Roosevelt Blvd,40.0348997406,-75.0662507315,3.0,68,"Restaurants, Spanish",2,59
SX8nc0jRY2zNF0uAWMCosA,Dooey's Road,2636 E Ann St,39.981656,-75.1090849,3.5,14,"Restaurants, Food, Nightlife, Bars, Beer, Wine & Spirits",2,24
DVcUOGr69wMY8-8n32KqsQ,Audrey's Caribbean Kitchen,7169 Ogontz Ave,40.0638853,-75.1524061,3.5,13,"Restaurants, Caribbean",,2
_XM7-X5Lc-e_T1S71ri-GA,Zhong Gang Bakery,127 N 10th St,39.9542944,-75.155929,3.5,54,"Food, Bakeries, Coffee & Tea, Restaurants",1,327
-VH4B5o1sjZueC6go9FB1g,Dorsey's,500 Stevens Dr,39.8730203,-75.2747937,2.5,13,"Restaurants, Bars, American (New), Lounges, Nightlife",2,51
vtSisxaozZ7HWpBl_W7VaQ,Time,1315 Sansom St,39.9500001533,-75.1625513634,4.0,565,"American (New), Bars, Nightlife, Cocktail Bars, Arts & Entertainment, Lounges, Event Planning & Services, Venues & Event Spaces, Restaurants, Music Venues",2,1599
TspDezwYjRIlEPygYlDZeg,Zanzibar Blue,200 S Broad St,39.9491834,-75.1647772,3.5,6,"American (New), Restaurants",3,0
XoWuFNzK_1THFPevPjNZTw,Healthy Bites to Go,2521 Christian St,39.9425207,-75.1852682,3.5,20,"Do-It-Yourself Food, Restaurants, Caterers, Breakfast & Brunch, Event Planning & Services, Grocery, Food Delivery Services, Food",2,77
LiHdRXlcj0GDm_e97oiwKw,Pure Fare,"224 South Broad Street, Floor 8",39.9486228,-75.1647623,3.5,225,"Sandwiches, Breakfast & Brunch, Food, Gluten-Free, Restaurants, American (New), Street Vendors, Soup, Coffee & Tea",2,481
OdHLRVHhMvrFHK0cGj4nCg,Le Baobab,5353 Woodland Ave,39.9367524,-75.2188143,4.0,16,"African, Restaurants",,4
hX_8ZUmIqWFWzjdiPrf23w,Termini Bros Bakery,1523 S 8th St,39.9297933,-75.1580422,4.5,380,"Bakeries, Restaurants, Food, Desserts",2,527
T-W7Zn6hd3ChwseyccgZDg,Baril,267 S 19th St,39.948253075,-75.1726286252,3.5,25,"Wine Bars, French, Nightlife, Bars, American (New), Restaurants",2,70
VG1RKFwh_F8KX38Idnsy8g,Liberty Pizza and Grill,717 N 7th St,39.9644213,-75.1491314,2.5,25,"Pizza, Seafood, Breakfast & Brunch, Restaurants",1,17
AqX_5srdyAS1tNiqC3mDvg,Noche,"1901 Chestnut St, 2nd Fl",39.952089,-75.1719899,3.0,109,"Pizza, Restaurants, Nightlife, Lounges, Mexican, Mediterranean, Bars, American (New), Tapas/Small Plates, Italian",2,194
LiENf54-IvO7aSSI_-j_Qg,Bierstube German Tavern,206 Market St,39.9498892802,-75.144053993,3.5,179,"German, Nightlife, Restaurants, American (New), Bars",2,741
5IAssDyBqi9EQ_5sz5PZzg,Ralph & Rickey's Pizza,2700 S 7th St,39.9151741,-75.1600788,3.0,34,"Restaurants, Pizza, Cheesesteaks",1,26
fGC3F9m39I7TEvgrb3KQQw,Cafe Nola,414 S 2nd St,39.9427445,-75.1454802,3.0,44,"Restaurants, Cajun/Creole",2,49
54q7tvEh92SREvpgSSBSnw,Palmera  Coffee,1140 Shackamaxon St,39.9687745,-75.13376,4.5,10,"Sandwiches, Restaurants, Coffee & Tea, Food, Vegetarian",2,12
DRMEopD9Td8OoDk-JWm1Rw,Xi'an Sizzling Woks,902 Arch St,39.9534173637,-75.1549591087,3.5,215,"Noodles, Diners, Restaurants, Chinese, Seafood, Soup",2,526
SQ5MGbrVvmI6aC9HvEVFVw,Niji Sushi House,522 S 5th St,39.942275,-75.1509279,4.0,5,"Japanese, Restaurants",2,0
VCTI7doVpU094lugVBP_DA,Boston Market,31 Snyder Ave,39.9217543725,-75.1462794724,3.5,27,"Caterers, Comfort Food, American (Traditional), Event Planning & Services, Restaurants, Chicken Shop, Sandwiches",2,98
OSZBQXRzoW2qNkKzUWRuug,Hook & Master,1361 N 2nd St,39.972311,-75.1387015,3.5,18,"Nightlife, Seafood, Bars, Pizza, Restaurants, Tiki Bars",,6
9-tZDrMjJYBbpCJoU3WXAQ,Indian Restaurant,1634 South St,39.9440532,-75.1699635,3.5,328,"Indian, Restaurants",2,293
wYJxaGAGhSaAf_6UG7bD9g,Downey's Restaurant,526 S Front St,39.941126,-75.1441433,2.0,152,"American (Traditional), Restaurants",2,207
y4VFp6qk_EFgNy9yKFlj3Q,Moustaki Authentic Gyros,161 N 21st St,39.957553,-75.17403,4.0,147,"Pizza, Mediterranean, Sandwiches, Breakfast & Brunch, Restaurants, Greek",2,94
wSuEwNNOTSH8LJcH1PJAYg,Mina's World,511 S 52nd St,39.9515981,-75.2263812,4.5,19,"Bakeries, Vegan, Coffee & Tea, Food, Cafes, Restaurants",1,6
O0jIkgflIoU-PYNydIuMeQ,13 Restaurant,1201 Market St,39.952714,-75.160534,3.0,94,"American (New), Nightlife, American (Traditional), Restaurants, Buffets, Bars, Steakhouses",2,241
OhSaEeJes7JLtk3MGMXXmg,Maoz Vegetarian,1115 Walnut St,39.9490546,-75.1597386,4.0,225,"Vegetarian, Juice Bars & Smoothies, Middle Eastern, Restaurants, Food, Caterers, Event Planning & Services",1,484
z9yUhsLHuqGWtods-8kibA,Ashoka Palace,38 S 19th St,39.952362,-75.172065,2.0,9,"Indian, Restaurants, Pakistani",1,0
E2pfdKBpou7ZdIBxyZo1PQ,Ted's Pizza Express,3741 Lancaster Ave,39.9603356,-75.1967328,3.0,20,"Restaurants, Pizza",1,19
34XCXNeK8Vgc954dl06vtA,Wingstop,2920 Roberts Ave,40.0106756,-75.1770646,2.5,32,"Chicken Wings, Restaurants",1,18
0IheZIsRS5tejvxocP18mQ,NY Gyro Lunch,1300 W Montgomery Ave,39.9799378,-75.1554021,5.0,9,"Halal, Food Stands, Restaurants, Middle Eastern",,32
j2ix9c4vxxoRgS_U6IBLvQ,7 Boys Cafe,5717 Woodland Ave,39.9331233,-75.2239881,3.5,10,"Seafood, Restaurants",,0
XaBpAWmqE-krpsYWz1GPJA,Cedar Park Cafe,2035 N 63rd St,39.9865012615,-75.2477756353,4.5,12,"Restaurants, Breakfast & Brunch",1,20
aMfVQdVbKJnZwdf-c1WNcQ,Cosi,1720 Walnut,39.9486928274,-75.1607324348,3.0,85,"Restaurants, Coffee & Tea, Nightlife, Sandwiches, Food, Bars",1,192
NEa3QfKlbLI-BFh9_DCPzw,Chewy's Food Truck,,39.9591692932,-75.1984187251,4.5,87,"American (New), American (Traditional), Restaurants, Food Stands, Food, Food Trucks, Street Vendors",1,69
73iEGnaQuHDMS51UAqP8ZA,Diamond Pizza,1700 N Diamond St,39.985272,-75.161538,3.0,39,"Food Delivery Services, Pasta Shops, Food, Chicken Wings, Restaurants, Pizza, Specialty Food, Cheesesteaks, Mexican",1,25
Ke7FEXPJc6q54_DvVg995g,Hok Heng,1716 Cecil B Moore Ave,39.9791698,-75.1633686,4.5,6,"Pizza, Chicken Wings, Restaurants, Chinese",,4
geEGL5YODdRIoIYfFcxVPA,Bridgid's,726 N 24th St,39.968481,-75.176917,4.0,244,"American (New), Wine Bars, Sandwiches, Nightlife, Restaurants, Pubs, Gastropubs, Bars, Italian",2,495
peeXG1Ra-DClPQv14jvKvg,Square on Square,274 S 20th St,39.948333,-75.174521,3.5,246,"Seafood, Chinese, Restaurants, Tex-Mex, Asian Fusion, Sushi Bars, American (New), American (Traditional), Vegetarian, Italian",2,337
l13B2broZhTkhKZRRS87OA,"George's Burgers, Steaks and Shakes",1817 Cottman Ave,40.0377140603,-75.0387135521,3.0,38,"American (Traditional), Food, Restaurants, Cheesesteaks, Burgers, Sandwiches",1,12
y6BfLt9Gvrq2JsJvjkjdIQ,ZARA HALAL GRILL,1224 Franklin Mills Cir,40.084964279,-74.962529343,4.5,30,"Halal, Restaurants, Middle Eastern, Mediterranean",,14
RL1mug4X2HghyPZwkd8lSA,Midnight Iris,1708 Lombard St,39.945245,-75.170511,4.5,57,"Nightlife, Restaurants, American (New), Bars",2,43
gyOiiM7g2ylYK_WT5vLFyw,Wawa,9377 Krewstown Rd,40.0878683379,-75.0441591069,3.0,9,"Food, Sandwiches, Coffee & Tea, Convenience Stores, Restaurants",2,152
XG5-bigWGG_IFgbCvVs7xw,Mubarak Shawarma,225 S 45th St,39.9537711094,-75.2121602744,4.5,5,"Food, Restaurants, African, Ethiopian, Coffee Roasteries",1,5
bD0ipeLR93L_p-NL4U6w1g,El Tlaloc,,40.1197128,-75.0097103,4.0,18,"Food Trucks, Restaurants, Caterers, Event Planning & Services, Street Vendors, Food, Mexican",1,9
8P8HIysyyGbG8_94cG1Jyg,Entree BYOB,1608 South St,39.9440110213,-75.1691403878,4.5,408,"American (New), Bars, Wine Bars, Italian, Restaurants, Comfort Food, Seafood, Nightlife",3,292
rKggQN5KT6AtOlmuJ8NAZQ,Cook and Shaker,2301 E Albert St,39.9826256,-75.1205402,4.5,171,"Restaurants, Nightlife, Comfort Food, Bars, Cocktail Bars, American (New)",2,326
yZYhdTn8EDQeE6mYBY5vfQ,Lavish,4308 Lancaster Ave,39.967741,-75.2101074,3.5,13,"Tacos, Mexican, Restaurants",,11
aXr74YWu67vUtWsbmICbag,Rose Tattoo Cafe,1847 Callowhill St,39.9607926479,-75.1698416252,4.0,285,"Wine Bars, Desserts, Bars, Nightlife, American (Traditional), Food, American (New), Restaurants, Salad",3,370
gh81r-SZodvcty5QDaLyhg,Curry Bird,4604 Woodland Ave,39.9441569667,-75.2098240703,3.0,81,"Chinese, Restaurants, Thai",1,22
4UXA9y578vG94DIfoxLErQ,Ateethi Locust,930 Locust St,39.9472059,-75.1572515,4.5,9,"Restaurants, Indian",,4
cSaoPFiZUzaTgnxM91KgXg,All The Way Live,6108 Germantown Ave,40.0406391,-75.179048,4.0,63,"Food, Restaurants, Vegan, Food Delivery Services",2,33
g3xvwZPyW95KThnc7tN79w,Hajimaru Fishtown,200 E Girard Ave,39.9688731,-75.133491,4.5,140,"Restaurants, Japanese, Ramen",2,138
wu6SSj2rw9Cc9frUmexEng,943,943 S 9th St,39.9381888,-75.1579923,3.5,80,"Food, Restaurants, Argentine, Italian",2,84
p-MSh95si_sDdih94gyKuw,Forsythia,233 Chestnut St,39.9487067926,-75.145394057,4.5,123,"Restaurants, French, Modern European, American (New)",3,83
YC5nBPPvrl2qF1vhrPHFhQ,El Huarache Azteca,1122-1124 S 8th St,39.9352068,-75.1572477,3.0,6,"Restaurants, Food, Ethnic Food, Specialty Food, Mexican",1,0
geeWmd8T39C2_cbVjmsaCA,Pom Pom,1425 Frankford Ave,39.9729781261,-75.1338146254,4.5,10,"Vegetarian, American (Traditional), Restaurants, Vegan, Salad, Burgers",,2
NaoRbCbuCwVjbmmV5ZzXiA,Matteo Italian Food Products,1138 W Ritner St,39.9199972,-75.1667435,4.5,14,"Grocery, Italian, Restaurants, Food",2,29
N_6lpdW1jhAx1EVcHJPK5g,Franky Bradley's,1320 Chancellor St,39.9485357745,-75.1630648523,4.0,215,"Music Venues, American (Traditional), Bars, Arts & Entertainment, Restaurants, Nightlife",2,566
IKOIffVmSTZj8HkJbY5D6w,Bryn and Dane's,834 Chestnut St,39.9493830332,-75.155130811,3.5,40,"Breakfast & Brunch, Juice Bars & Smoothies, Restaurants, Food, Acai Bowls",,11
ulr3YRJDkSJ36tEQrSgUng,Cibao Fried Chicken Restaurant,3382 Frankford Ave,39.9955238,-75.1057463,4.0,17,"Restaurants, Caribbean, Chicken Wings",1,24
-49SvmoGFrpZj5jmT1n4Sg,The Wrap Shack,142 N. 2nd Street,39.9530747,-75.1431581,4.0,6,"Restaurants, Sandwiches",1,0
GhJ0L2bavp3FjOF9C9ghdA,Pad Thai Shack,127 S 18th St,39.950761,-75.170345,1.5,54,"Thai, Restaurants",1,7
H2-IBgi37Dx9JM1SNJqY4g,Perrys Pizzeria,4221 Benner St,40.0231713,-75.0615139,3.0,8,"Pizza, Restaurants",1,0
RnhLCG4N9MPy6ZRzq787Cg,Devil's Alley Bar & Grille,1907 Chestnut St,39.95214,-75.1722162,3.5,825,"Local Flavor, Nightlife, Bars, American (New), Restaurants, Breakfast & Brunch, Sports Bars, Pubs",2,2290
rJSLcfePsO1pdNMnauXg8A,Kansai Japanese Cuisine,1822 Spring Garden St,39.9630825,-75.1692673,4.0,189,"Japanese, Restaurants, Food",2,196
OH7EpZrKPnZwZDNKQ5S8iA,Thai Kuu,"35 Bethlehem Pike, Ste 109A",40.0779684,-75.2083651,3.5,173,"Thai, Asian Fusion, Restaurants, Soup",2,254
eQHk2EMRtkYZR6DH-xGQhA,The Ugly American,1100 S Front St,39.93249,-75.146176,3.5,61,"American (New), Bars, Food, Beer, Wine & Spirits, Restaurants, Local Flavor, Nightlife, American (Traditional)",2,124
ZDdNEwBENLXBT3jjQD5STQ,Giwa Korean Kitchen,1722 Sansom St,39.95071,-75.16971,3.5,412,"Korean, Restaurants, Asian Fusion, Soup",2,780
